Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
306,1314,B,25,H,4,125,228.25,1504.7
306,1314,B,25,H,4,130,228.3,1499.4
306,1314,B,25,H,4,135,228.35,1498.4
306,1314,B,25,H,4,140,228.4,1500.1
306,1314,B,25,H,5,10,228.6,1506.5
306,1314,B,25,H,5,15,228.65,1499.2
306,1314,B,25,H,5,20,228.7,1499.1
306,1314,B,25,H,5,25,228.75,1493.9
306,1314,B,25,H,5,30,228.8,1505.5
306,1314,B,25,H,5,35,228.85,1502.9
306,1314,B,25,H,5,40,228.9,1497.2
306,1314,B,25,H,5,45,228.95,1493.1
306,1314,B,25,H,5,50,229,1499.3
306,1314,B,25,H,5,55,229.05,1496.2
306,1314,B,25,H,5,60,229.1,1499.1
306,1314,B,25,H,5,65,229.15,1505.7
306,1314,B,25,H,5,70,229.2,1505.7
306,1314,B,25,H,5,75,229.25,1498.3
306,1314,B,25,H,5,80,229.3,1502.2
306,1314,B,25,H,5,85,229.35,1500.1
306,1314,B,25,H,5,90,229.4,1501.3
306,1314,B,25,H,5,95,229.45,1500.2
306,1314,B,25,H,5,100,229.5,1496.6
306,1314,B,25,H,5,105,229.55,1503.9
306,1314,B,25,H,5,110,229.6,1509.5
306,1314,B,25,H,5,115,229.65,1512.9
306,1314,B,25,H,5,120,229.7,1510
306,1314,B,25,H,5,125,229.75,1501.5
306,1314,B,25,H,5,130,229.8,1504.7
306,1314,B,25,H,5,135,229.85,1507.8
306,1314,B,25,H,5,140,229.9,1502.2
306,1314,B,25,H,6,10,230.1,1514.5
306,1314,B,25,H,6,15,230.15,1501.4
306,1314,B,25,H,6,20,230.2,1508.7
306,1314,B,25,H,6,25,230.25,1508.4
306,1314,B,25,H,6,30,230.3,1515.2
306,1314,B,25,H,6,40,230.4,1518.8
306,1314,B,25,H,6,45,230.45,1504.8
306,1314,B,25,H,6,50,230.5,1504.3
306,1314,B,25,H,6,55,230.55,1509.9
306,1314,B,25,H,6,60,230.6,1509.2
306,1314,B,25,H,6,65,230.65,1520.1
306,1314,B,25,H,6,75,230.75,1518.8
306,1314,B,25,H,6,80,230.8,1508.9
306,1314,B,25,H,6,85,230.85,1513.9
306,1314,B,25,H,6,90,230.9,1508.7
306,1314,B,25,H,6,95,230.95,1514.6
306,1314,B,25,H,6,100,231,1508.9
306,1314,B,25,H,6,105,231.05,1507.7
306,1314,B,25,H,6,110,231.1,1514.1
306,1314,B,25,H,6,115,231.15,1512.8
306,1314,B,25,H,6,120,231.2,1512.2
306,1314,B,25,H,6,125,231.25,1518.9
306,1314,B,25,H,6,130,231.3,1510.5
306,1314,B,25,H,6,135,231.35,1515.3
306,1314,B,25,H,6,140,231.4,1503.9
306,1314,B,25,H,7,10,231.6,1520.9
306,1314,B,25,H,7,15,231.65,1518.3
306,1314,B,25,H,7,20,231.7,1504.6
306,1314,B,25,H,7,25,231.75,1522.9
306,1314,B,25,H,7,30,231.8,1525.3
306,1314,B,26,H,1,10,232.1,1502
306,1314,B,26,H,1,15,232.15,1497.3
306,1314,B,26,H,1,20,232.2,1492.7
306,1314,B,26,H,1,25,232.25,1495.4
306,1314,B,26,H,1,30,232.3,1489.8
306,1314,B,26,H,1,35,232.35,1498.4
306,1314,B,26,H,1,40,232.4,1496.5
306,1314,B,26,H,1,45,232.45,1492
306,1314,B,26,H,1,50,232.5,1488.5
306,1314,B,26,H,1,55,232.55,1492.7
306,1314,B,26,H,1,60,232.6,1490.3
306,1314,B,26,H,1,65,232.65,1494.1
306,1314,B,26,H,1,70,232.7,1494.6
306,1314,B,26,H,1,75,232.75,1492.1
306,1314,B,26,H,1,80,232.8,1496.6
306,1314,B,26,H,1,85,232.85,1499
306,1314,B,26,H,1,90,232.9,1494.1
306,1314,B,26,H,1,95,232.95,1499.6
306,1314,B,26,H,1,100,233,1502.3
306,1314,B,26,H,1,105,233.05,1499.6
306,1314,B,26,H,1,110,233.1,1517
306,1314,B,26,H,1,115,233.15,1503.7
306,1314,B,26,H,1,120,233.2,1501.3
306,1314,B,26,H,1,125,233.25,1507.2
306,1314,B,26,H,1,130,233.3,1503.3
306,1314,B,26,H,1,135,233.35,1506.8
306,1314,B,26,H,2,15,233.65,1494.8
306,1314,B,26,H,2,20,233.7,1489.9
306,1314,B,26,H,2,25,233.75,1490.9
306,1314,B,26,H,2,30,233.8,1488.3
306,1314,B,26,H,2,35,233.85,1487.1
306,1314,B,26,H,2,40,233.9,1484.3
306,1314,B,26,H,2,45,233.95,1487.8
306,1314,B,26,H,2,55,234.05,1491.2
306,1314,B,26,H,2,60,234.1,1486
306,1314,B,26,H,2,65,234.15,1496.4
306,1314,B,26,H,2,70,234.2,1492.1
306,1314,B,26,H,2,75,234.25,1494.4
306,1314,B,26,H,2,90,234.4,1486.2
306,1314,B,26,H,2,95,234.45,1490.7
306,1314,B,26,H,2,100,234.5,1486.9
306,1314,B,26,H,2,105,234.55,1491.2
306,1314,B,26,H,2,110,234.6,1492
306,1314,B,26,H,2,115,234.65,1497.5
306,1314,B,26,H,2,120,234.7,1491.1
306,1314,B,26,H,2,125,234.75,1492.8
306,1314,B,26,H,2,130,234.8,1496.8
306,1314,B,26,H,2,135,234.85,1493.6
306,1314,B,26,H,2,140,234.9,1496.4
306,1314,B,26,H,3,15,235.15,1499.6
306,1314,B,26,H,3,20,235.2,1494.9
306,1314,B,26,H,3,25,235.25,1499.9
306,1314,B,26,H,3,30,235.3,1501
306,1314,B,26,H,3,35,235.35,1502.3
306,1314,B,26,H,3,40,235.4,1501.4
306,1314,B,26,H,3,45,235.45,1497
306,1314,B,26,H,3,50,235.5,1500
306,1314,B,26,H,3,55,235.55,1493.3
306,1314,B,26,H,3,60,235.6,1491.3
306,1314,B,26,H,3,65,235.65,1495.8
306,1314,B,26,H,3,70,235.7,1503
306,1314,B,26,H,3,75,235.75,1500.4
306,1314,B,26,H,3,80,235.8,1495.5
306,1314,B,26,H,3,85,235.85,1499.8
306,1314,B,26,H,3,90,235.9,1498
306,1314,B,26,H,3,95,235.95,1492.2
306,1314,B,26,H,3,100,236,1500
306,1314,B,26,H,3,105,236.05,1496.2
306,1314,B,26,H,3,110,236.1,1492.5
306,1314,B,26,H,3,115,236.15,1494.4
306,1314,B,26,H,3,120,236.2,1494.1
306,1314,B,26,H,3,130,236.3,1498.4
306,1314,B,26,H,3,135,236.35,1497.9
306,1314,B,26,H,3,140,236.4,1498.3
306,1314,B,26,H,4,10,236.6,1497.9
306,1314,B,26,H,4,15,236.65,1498.2
306,1314,B,26,H,4,20,236.7,1497.7
306,1314,B,26,H,4,25,236.75,1496
306,1314,B,26,H,4,35,236.85,1498.8
306,1314,B,26,H,4,40,236.9,1499.4
306,1314,B,26,H,4,45,236.95,1499.8
306,1314,B,26,H,4,50,237,1498.4
306,1314,B,26,H,4,55,237.05,1501
306,1314,B,26,H,4,65,237.15,1501.3
306,1314,B,26,H,4,70,237.2,1497.3
306,1314,B,26,H,4,75,237.25,1499.7
306,1314,B,26,H,4,80,237.3,1504.7
306,1314,B,26,H,4,85,237.35,1500
306,1314,B,26,H,4,90,237.4,1502.5
306,1314,B,26,H,4,95,237.45,1502.6
306,1314,B,26,H,4,100,237.5,1505.2
306,1314,B,26,H,4,105,237.55,1500.3
306,1314,B,26,H,4,110,237.6,1503.8
306,1314,B,26,H,4,120,237.7,1505.4
306,1314,B,26,H,4,125,237.75,1498.6
306,1314,B,26,H,4,130,237.8,1500.8
306,1314,B,26,H,4,135,237.85,1507.6
306,1314,B,26,H,4,140,237.9,1506.8
306,1314,B,26,H,5,10,238.1,1517
306,1314,B,26,H,5,15,238.15,1516.3
306,1314,B,26,H,5,20,238.2,1524.4
306,1314,B,26,H,5,25,238.25,1517.5
306,1314,B,26,H,5,30,238.3,1512.1
306,1314,B,26,H,5,35,238.35,1518.5
306,1314,B,26,H,5,40,238.4,1520.5
306,1314,B,26,H,5,45,238.45,1509.5
306,1314,B,26,H,5,50,238.5,1520.3
306,1314,B,26,H,5,55,238.55,1508.1
306,1314,B,26,H,5,60,238.6,1517.5
306,1314,B,26,H,5,65,238.65,1507.3
306,1314,B,26,H,5,70,238.7,1529
306,1314,B,26,H,5,75,238.75,1518.1
306,1314,B,26,H,5,80,238.8,1537.7
306,1314,B,26,H,5,95,238.95,1511.7
306,1314,B,26,H,5,100,239,1511.6
306,1314,B,26,H,5,105,239.05,1523.4
306,1314,B,26,H,5,110,239.1,1515.7
306,1314,B,26,H,5,115,239.15,1525.3
306,1314,B,26,H,5,120,239.2,1506.6
306,1314,B,26,H,5,125,239.25,1508
306,1314,B,26,H,5,130,239.3,1512
306,1314,B,26,H,5,135,239.35,1511.9
306,1314,B,26,H,5,140,239.4,1514
306,1314,B,26,H,6,10,239.6,1516.1
306,1314,B,26,H,6,15,239.65,1510.3
306,1314,B,26,H,6,20,239.7,1509.2
306,1314,B,26,H,6,25,239.75,1519.8
306,1314,B,26,H,6,30,239.8,1499.3
306,1314,B,26,H,6,35,239.85,1507.7
306,1314,B,26,H,6,40,239.9,1515.1
306,1314,B,26,H,6,45,239.95,1510.7
306,1314,B,26,H,6,50,240,1507
306,1314,B,26,H,6,55,240.05,1513.1
306,1314,B,26,H,6,60,240.1,1507.5
306,1314,B,26,H,6,65,240.15,1519.6
306,1314,B,26,H,6,70,240.2,1528
306,1314,B,26,H,6,75,240.25,1516.8
306,1314,B,26,H,6,80,240.3,1524.7
306,1314,B,26,H,6,85,240.35,1509.4
306,1314,B,26,H,6,90,240.4,1517.6
306,1314,B,26,H,6,95,240.45,1522.3
306,1314,B,26,H,6,100,240.5,1507.6
306,1314,B,26,H,6,105,240.55,1518.9
306,1314,B,26,H,6,115,240.65,1514.1
306,1314,B,26,H,6,120,240.7,1512.8
306,1314,B,26,H,6,125,240.75,1509.7
306,1314,B,26,H,6,130,240.8,1518.7
306,1314,B,26,H,6,135,240.85,1523.4
306,1314,B,26,H,6,140,240.9,1521.7
306,1314,B,26,H,7,20,241.2,1508.4
306,1314,B,26,H,7,25,241.25,1519.3
306,1314,B,26,H,7,30,241.3,1510.6
306,1314,B,26,H,7,35,241.35,1515.1
306,1314,B,26,H,7,40,241.4,1510.6
306,1314,B,26,H,7,45,241.45,1513.5
306,1314,B,26,H,7,50,241.5,1510.8
306,1314,B,26,H,7,55,241.55,1507.6
306,1314,B,26,H,7,60,241.6,1507.7
306,1314,B,26,H,7,65,241.65,1514.6
306,1314,B,27,H,1,40,241.9,1494.7
306,1314,B,27,H,1,45,241.95,1494.1
306,1314,B,27,H,1,50,242,1492.2
306,1314,B,27,H,1,55,242.05,1495.8
306,1314,B,27,H,1,60,242.1,1509.2
306,1314,B,27,H,1,65,242.15,1506.2
306,1314,B,27,H,1,70,242.2,1501.7
306,1314,B,27,H,1,75,242.25,1507.3
306,1314,B,27,H,1,80,242.3,1504.2
306,1314,B,27,H,1,105,242.55,1504.4
306,1314,B,27,H,1,115,242.65,1515.5
306,1314,B,27,H,1,120,242.7,1511.5
306,1314,B,27,H,1,130,242.8,1506.2
306,1314,B,27,H,2,70,243.7,1505.5
306,1314,B,27,H,2,75,243.75,1504.6
306,1314,B,27,H,2,80,243.8,1513.7
306,1314,B,27,H,2,100,244,1518.6
306,1314,B,27,H,2,115,244.15,1512.8
306,1314,B,27,H,2,120,244.2,1508
306,1314,B,27,H,2,125,244.25,1509.7
306,1314,B,27,H,2,130,244.3,1516.2
306,1314,B,27,H,2,135,244.35,1510.8
306,1314,B,27,H,2,140,244.4,1515.8
306,1314,B,27,H,3,15,244.65,1523.6
306,1314,B,27,H,3,25,244.75,1508.6
306,1314,B,27,H,3,30,244.8,1506.9
306,1314,B,27,H,3,35,244.85,1502.9
306,1314,B,27,H,3,40,244.9,1507.9
306,1314,B,27,H,3,45,244.95,1506.7
306,1314,B,27,H,3,50,245,1519.4
306,1314,B,27,H,3,55,245.05,1515.5
306,1314,B,27,H,3,60,245.1,1514.3
306,1314,B,27,H,3,65,245.15,1509.8
306,1314,B,27,H,3,70,245.2,1524.6
306,1314,B,27,H,3,75,245.25,1507
306,1314,B,27,H,3,80,245.3,1506.2
306,1314,B,27,H,3,85,245.35,1530.3
306,1314,B,27,H,3,90,245.4,1535.4
306,1314,B,27,H,3,95,245.45,1510
306,1314,B,27,H,3,100,245.5,1524.5
306,1314,B,27,H,3,105,245.55,1517
306,1314,B,27,H,3,110,245.6,1507
306,1314,B,27,H,3,115,245.65,1519.1
306,1314,B,27,H,3,125,245.75,1517.4
306,1314,B,27,H,3,130,245.8,1515
306,1314,B,27,H,3,135,245.85,1516.6
306,1314,B,27,H,3,140,245.9,1515.1
306,1314,B,27,H,4,10,246.1,1521.9
306,1314,B,27,H,4,15,246.15,1514.3
306,1314,B,27,H,4,20,246.2,1515.8
306,1314,B,27,H,4,25,246.25,1506.4
306,1314,B,27,H,4,30,246.3,1511.6
306,1314,B,27,H,4,35,246.35,1506.4
306,1314,B,27,H,4,40,246.4,1506.1
306,1314,B,27,H,4,45,246.45,1512.5
306,1314,B,27,H,4,50,246.5,1513.9
306,1314,B,27,H,4,55,246.55,1503.8
306,1314,B,27,H,4,60,246.6,1499.3
306,1314,B,27,H,4,65,246.65,1526.8
306,1314,B,27,H,4,70,246.7,1507.6
306,1314,B,27,H,4,75,246.75,1506.4
306,1314,B,27,H,4,80,246.8,1505.7
306,1314,B,27,H,4,85,246.85,1514.8
306,1314,B,27,H,4,90,246.9,1497.3
306,1314,B,27,H,4,95,246.95,1505.9
306,1314,B,27,H,4,100,247,1502.2
306,1314,B,27,H,4,105,247.05,1501.3
306,1314,B,27,H,4,110,247.1,1505.5
306,1314,B,27,H,4,115,247.15,1498.4
306,1314,B,27,H,4,120,247.2,1506.3
306,1314,B,27,H,4,125,247.25,1499.5
306,1314,B,27,H,4,130,247.3,1503
306,1314,B,27,H,4,135,247.35,1507.9
306,1314,B,27,H,4,140,247.4,1505.1
306,1314,B,27,H,5,15,247.65,1509.7
306,1314,B,27,H,5,20,247.7,1503.8
306,1314,B,27,H,5,25,247.75,1514.1
306,1314,B,27,H,5,30,247.8,1508.6
306,1314,B,27,H,5,35,247.85,1501.9
306,1314,B,27,H,5,40,247.9,1507.7
306,1314,B,27,H,5,50,248,1497.9
306,1314,B,27,H,5,55,248.05,1497.3
306,1314,B,27,H,5,60,248.1,1503.3
306,1314,B,27,H,5,65,248.15,1500.5
306,1314,B,27,H,5,70,248.2,1499.6
306,1314,B,27,H,5,75,248.25,1497.6
306,1314,B,27,H,5,80,248.3,1495.8
306,1314,B,27,H,5,85,248.35,1499.1
306,1314,B,27,H,5,90,248.4,1502.1
306,1314,B,27,H,5,95,248.45,1499.8
306,1314,B,27,H,5,100,248.5,1492.6
306,1314,B,27,H,5,110,248.6,1498.4
306,1314,B,27,H,5,115,248.65,1498.9
306,1314,B,27,H,5,120,248.7,1503.3
306,1314,B,27,H,5,125,248.75,1498.7
306,1314,B,27,H,5,130,248.8,1501
306,1314,B,27,H,5,135,248.85,1502.7
306,1314,B,27,H,5,140,248.9,1502.7
306,1314,B,27,H,6,10,249.1,1500.9
306,1314,B,27,H,6,15,249.15,1504.2
306,1314,B,27,H,6,20,249.2,1496.5
306,1314,B,27,H,6,25,249.25,1502.2
306,1314,B,27,H,6,30,249.3,1499.6
306,1314,B,27,H,6,35,249.35,1499.3
306,1314,B,27,H,6,40,249.4,1498.3
306,1314,B,27,H,6,45,249.45,1502.4
306,1314,B,27,H,6,50,249.5,1493.9
306,1314,B,27,H,6,55,249.55,1496.5
306,1314,B,27,H,6,60,249.6,1497.1
306,1314,B,27,H,6,65,249.65,1494.8
306,1314,B,27,H,6,70,249.7,1485.7
306,1314,B,27,H,6,75,249.75,1493.5
306,1314,B,27,H,6,80,249.8,1494.3
306,1314,B,27,H,6,85,249.85,1492.7
306,1314,B,27,H,6,90,249.9,1492.3
306,1314,B,27,H,6,95,249.95,1492.2
306,1314,B,27,H,6,100,250,1495.1
306,1314,B,27,H,6,105,250.05,1489.8
306,1314,B,27,H,6,110,250.1,1492.7
306,1314,B,27,H,6,115,250.15,1492.4
306,1314,B,27,H,6,120,250.2,1494.1
306,1314,B,27,H,6,125,250.25,1494.8
306,1314,B,27,H,6,135,250.35,1497.5
306,1314,B,27,H,6,140,250.4,1498.2
306,1314,B,28,H,1,40,251.4,1497.8
306,1314,B,28,H,1,45,251.45,1497.8
306,1314,B,28,H,1,60,251.6,1505.4
306,1314,B,28,H,1,75,251.75,1494.1
306,1314,B,28,H,1,90,251.9,1496.9
306,1314,B,28,H,1,95,251.95,1492.4
306,1314,B,28,H,1,100,252,1493
306,1314,B,28,H,1,105,252.05,1496.1
306,1314,B,28,H,1,110,252.1,1494.7
306,1314,B,28,H,1,115,252.15,1493
306,1314,B,28,H,1,120,252.2,1494.6
306,1314,B,28,H,1,125,252.25,1496.9
306,1314,B,28,H,1,130,252.3,1497
306,1314,B,28,H,1,135,252.35,1500.5
306,1314,B,28,H,1,140,252.4,1496.9
306,1314,B,28,H,2,10,252.6,1503.8
306,1314,B,28,H,2,15,252.65,1498.8
306,1314,B,28,H,2,20,252.7,1504.8
306,1314,B,28,H,2,25,252.75,1497.2
306,1314,B,28,H,2,30,252.8,1497.1
306,1314,B,28,H,2,35,252.85,1496.6
306,1314,B,28,H,2,40,252.9,1503.9
306,1314,B,28,H,2,45,252.95,1496.1
306,1314,B,28,H,2,50,253,1500.4
306,1314,B,28,H,2,55,253.05,1491.9
306,1314,B,28,H,2,60,253.1,1488.4
306,1314,B,28,H,2,65,253.15,1498.4
306,1314,B,28,H,2,75,253.25,1490.5
306,1314,B,28,H,2,80,253.3,1501.8
306,1314,B,28,H,2,85,253.35,1506
306,1314,B,28,H,2,90,253.4,1502.3
306,1314,B,28,H,2,95,253.45,1503.1
306,1314,B,28,H,2,100,253.5,1509.5
306,1314,B,28,H,2,105,253.55,1506.8
306,1314,B,28,H,2,110,253.6,1508.4
306,1314,B,28,H,2,115,253.65,1503.1
306,1314,B,28,H,2,120,253.7,1503.8
306,1314,B,28,H,2,125,253.75,1511
306,1314,B,28,H,2,130,253.8,1501.8
306,1314,B,28,H,2,135,253.85,1514.2
306,1314,B,28,H,2,140,253.9,1514.3
306,1314,B,28,H,3,20,254.2,1512.4
306,1314,B,28,H,3,30,254.3,1503
306,1314,B,28,H,3,35,254.35,1507.9
306,1314,B,28,H,3,40,254.4,1507.2
306,1314,B,28,H,3,45,254.45,1509.4
306,1314,B,28,H,3,50,254.5,1503.4
306,1314,B,28,H,3,55,254.55,1506.4
306,1314,B,28,H,3,60,254.6,1507.7
306,1314,B,28,H,3,65,254.65,1506.6
306,1314,B,28,H,3,70,254.7,1500
306,1314,B,28,H,3,75,254.75,1508.4
306,1314,B,28,H,3,80,254.8,1499.3
306,1314,B,28,H,3,85,254.85,1509.1
306,1314,B,28,H,3,90,254.9,1515.3
306,1314,B,28,H,3,95,254.95,1503.4
306,1314,B,28,H,3,100,255,1506.3
306,1314,B,28,H,3,105,255.05,1503.3
306,1314,B,28,H,3,110,255.1,1506.8
306,1314,B,28,H,3,115,255.15,1507.6
306,1314,B,28,H,3,120,255.2,1512.1
306,1314,B,28,H,3,125,255.25,1509.4
306,1314,B,28,H,3,130,255.3,1507.2
306,1314,B,28,H,3,135,255.35,1504.2
306,1314,B,28,H,3,140,255.4,1511.5
306,1314,B,28,H,4,10,255.6,1511.3
306,1314,B,28,H,4,15,255.65,1509.5
306,1314,B,28,H,4,20,255.7,1504.3
306,1314,B,28,H,4,25,255.75,1504.9
306,1314,B,28,H,4,30,255.8,1495
306,1314,B,28,H,4,35,255.85,1506.9
306,1314,B,28,H,4,40,255.9,1504.9
306,1314,B,28,H,4,45,255.95,1508.8
306,1314,B,28,H,4,50,256,1508.3
306,1314,B,28,H,4,55,256.05,1505.6
306,1314,B,28,H,4,60,256.1,1506.7
306,1314,B,28,H,4,65,256.15,1514.3
306,1314,B,28,H,4,70,256.2,1507
306,1314,B,28,H,4,75,256.25,1506.5
306,1314,B,28,H,4,80,256.3,1509.8
306,1314,B,28,H,4,85,256.35,1512.7
306,1314,B,28,H,4,90,256.4,1509.8
306,1314,B,28,H,4,95,256.45,1509.1
306,1314,B,28,H,4,100,256.5,1510.1
306,1314,B,28,H,4,105,256.55,1507.9
306,1314,B,28,H,4,110,256.6,1509.7
306,1314,B,28,H,4,115,256.65,1512.9
306,1314,B,28,H,4,120,256.7,1511.1
306,1314,B,28,H,4,125,256.75,1519.7
306,1314,B,28,H,4,130,256.8,1524.1
306,1314,B,28,H,4,135,256.85,1510.8
306,1314,B,28,H,4,140,256.9,1517.6
306,1314,B,28,H,5,10,257.1,1518.3
306,1314,B,28,H,5,15,257.15,1525.2
306,1314,B,28,H,5,20,257.2,1523.2
306,1314,B,28,H,5,25,257.25,1516.7
306,1314,B,28,H,5,30,257.3,1510.4
306,1314,B,28,H,5,35,257.35,1512.8
306,1314,B,28,H,5,40,257.4,1515.4
306,1314,B,28,H,5,45,257.45,1510.5
306,1314,B,28,H,5,50,257.5,1505.2
306,1314,B,28,H,5,55,257.55,1513.9
306,1314,B,28,H,5,60,257.6,1516
306,1314,B,28,H,5,65,257.65,1515.2
306,1314,B,28,H,5,70,257.7,1511.3
306,1314,B,28,H,5,75,257.75,1513.3
306,1314,B,28,H,5,80,257.8,1509.7
306,1314,B,28,H,5,85,257.85,1520.1
306,1314,B,28,H,5,90,257.9,1514.3
306,1314,B,28,H,5,95,257.95,1511.4
306,1314,B,28,H,5,100,258,1509.5
306,1314,B,28,H,5,105,258.05,1505.1
306,1314,B,28,H,5,110,258.1,1507.1
306,1314,B,28,H,5,115,258.15,1511.2
306,1314,B,28,H,5,120,258.2,1514.7
306,1314,B,28,H,5,125,258.25,1518.4
306,1314,B,28,H,5,130,258.3,1512.9
306,1314,B,28,H,5,135,258.35,1507.9
306,1314,B,28,H,5,140,258.4,1507.7
306,1314,B,28,H,6,10,258.6,1517.5
306,1314,B,28,H,6,20,258.7,1513
306,1314,B,28,H,6,25,258.75,1516.5
306,1314,B,28,H,6,30,258.8,1513.1
306,1314,B,28,H,6,35,258.85,1511.8
306,1314,B,28,H,6,40,258.9,1506.5
306,1314,B,28,H,6,45,258.95,1504
306,1314,B,28,H,6,50,259,1504.8
306,1314,B,28,H,6,55,259.05,1508.1
306,1314,B,28,H,6,60,259.1,1508.7
306,1314,B,28,H,6,65,259.15,1503.2
306,1314,B,28,H,6,70,259.2,1503.4
306,1314,B,28,H,6,75,259.25,1507.9
306,1314,B,28,H,6,80,259.3,1507.5
306,1314,B,28,H,6,85,259.35,1506
306,1314,B,28,H,6,90,259.4,1505.1
306,1314,B,28,H,6,100,259.5,1506.6
306,1314,B,28,H,6,105,259.55,1504.8
306,1314,B,28,H,6,110,259.6,1503.8
306,1314,B,28,H,6,115,259.65,1510.1
306,1314,B,28,H,6,120,259.7,1506.3
306,1314,B,28,H,6,125,259.75,1506.7
306,1314,B,28,H,6,130,259.8,1506.3
306,1314,B,28,H,6,135,259.85,1503.6
306,1314,B,28,H,6,140,259.9,1508.7
306,1314,B,28,H,7,10,260.1,1505.3
306,1314,B,28,H,7,15,260.15,1505.9
306,1314,B,28,H,7,20,260.2,1507.6
306,1314,B,28,H,7,25,260.25,1509.2
306,1314,B,28,H,7,30,260.3,1509.6
306,1314,B,28,H,7,35,260.35,1506.7
306,1314,B,28,H,7,40,260.4,1503.7
306,1314,B,28,H,7,45,260.45,1501
306,1314,B,28,H,7,50,260.5,1497.6
306,1314,B,28,H,7,55,260.55,1504.9
306,1314,B,29,H,1,20,260.7,1499.6
306,1314,B,29,H,1,25,260.75,1497.5
306,1314,B,29,H,1,30,260.8,1497.8
306,1314,B,29,H,1,35,260.85,1499.4
306,1314,B,29,H,1,40,260.9,1493.7
306,1314,B,29,H,1,45,260.95,1494.6
306,1314,B,29,H,1,50,261,1500.4
306,1314,B,29,H,1,55,261.05,1495.6
306,1314,B,29,H,1,60,261.1,1493.7
306,1314,B,29,H,1,65,261.15,1490.8
306,1314,B,29,H,1,70,261.2,1491.2
306,1314,B,29,H,1,75,261.25,1497.7
306,1314,B,29,H,1,80,261.3,1489.7
306,1314,B,29,H,1,85,261.35,1494.5
306,1314,B,29,H,1,90,261.4,1494.9
306,1314,B,29,H,1,95,261.45,1508.8
306,1314,B,29,H,1,100,261.5,1501.9
306,1314,B,29,H,1,105,261.55,1496.5
306,1314,B,29,H,1,110,261.6,1495.1
306,1314,B,29,H,1,115,261.65,1496.9
306,1314,B,29,H,1,120,261.7,1496.8
306,1314,B,29,H,1,125,261.75,1498.2
306,1314,B,29,H,1,130,261.8,1499.4
306,1314,B,29,H,1,135,261.85,1502.7
306,1314,B,29,H,1,140,261.9,1504.4
306,1314,B,29,H,2,10,262.1,1515.1
306,1314,B,29,H,2,20,262.2,1507.4
306,1314,B,29,H,2,25,262.25,1512.9
306,1314,B,29,H,2,30,262.3,1517.5
306,1314,B,29,H,2,35,262.35,1519.9
306,1314,B,29,H,2,40,262.4,1510.5
306,1314,B,29,H,2,45,262.45,1499.5
306,1314,B,29,H,2,50,262.5,1511.1
306,1314,B,29,H,2,55,262.55,1512.7
306,1314,B,29,H,2,60,262.6,1512.8
306,1314,B,29,H,2,65,262.65,1524.4
306,1314,B,29,H,2,70,262.7,1503.8
306,1314,B,29,H,2,75,262.75,1508.7
306,1314,B,29,H,2,80,262.8,1509.7
306,1314,B,29,H,2,85,262.85,1506.9
306,1314,B,29,H,2,90,262.9,1515.3
306,1314,B,29,H,2,100,263,1515.7
306,1314,B,29,H,2,105,263.05,1511.4
306,1314,B,29,H,2,110,263.1,1519.2
306,1314,B,29,H,2,115,263.15,1521.7
306,1314,B,29,H,2,120,263.2,1513.9
306,1314,B,29,H,2,125,263.25,1509.9
306,1314,B,29,H,2,130,263.3,1510
306,1314,B,29,H,2,135,263.35,1510.6
306,1314,B,29,H,2,140,263.4,1504.6
306,1314,B,29,H,3,15,263.65,1513.1
306,1314,B,29,H,3,20,263.7,1516.5
306,1314,B,29,H,3,25,263.75,1520.8
306,1314,B,29,H,3,30,263.8,1518.5
306,1314,B,29,H,3,35,263.85,1506.8
306,1314,B,29,H,3,40,263.9,1516.4
306,1314,B,29,H,3,45,263.95,1526.3
306,1314,B,29,H,3,50,264,1513.5
306,1314,B,29,H,3,55,264.05,1519.1
306,1314,B,29,H,3,60,264.1,1510.6
306,1314,B,29,H,3,65,264.15,1502.7
306,1314,B,29,H,3,70,264.2,1520.9
306,1314,B,29,H,3,75,264.25,1512.4
306,1314,B,29,H,3,80,264.3,1513.3
306,1314,B,29,H,3,85,264.35,1517.2
306,1314,B,29,H,3,90,264.4,1504.1
306,1314,B,29,H,3,95,264.45,1510.1
306,1314,B,29,H,3,100,264.5,1516.9
306,1314,B,29,H,3,105,264.55,1524.3
306,1314,B,29,H,3,110,264.6,1517.3
306,1314,B,29,H,3,115,264.65,1519.1
306,1314,B,29,H,3,120,264.7,1522.2
306,1314,B,29,H,3,125,264.75,1516.8
306,1314,B,29,H,3,130,264.8,1513.9
306,1314,B,29,H,3,135,264.85,1513.1
306,1314,B,29,H,3,140,264.9,1521.7
306,1314,B,29,H,4,15,265.15,1517.9
306,1314,B,29,H,4,20,265.2,1518.1
306,1314,B,29,H,4,25,265.25,1523.6
306,1314,B,29,H,4,30,265.3,1520.9
306,1314,B,29,H,4,35,265.35,1513.6
306,1314,B,29,H,4,40,265.4,1518.1
306,1314,B,29,H,4,45,265.45,1507.2
306,1314,B,29,H,4,50,265.5,1526.1
306,1314,B,29,H,4,55,265.55,1513
306,1314,B,29,H,4,60,265.6,1515.9
306,1314,B,29,H,4,65,265.65,1512.7
306,1314,B,29,H,4,70,265.7,1515.1
306,1314,B,29,H,4,75,265.75,1507.2
